CustomerID,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,RFM_sum,segment
14465,247,3,134.35,1,3,2,132,6,Other
14466,29,6,408.3,3,4,4,344,11,Champions
14467,18,4,50.65,4,3,1,431,8,Loyal
14470,12,2,109.03999999999999,4,2,2,422,8,Other
14472,104,7,329.33,2,4,4,244,10,Champions
14473,282,1,85.0,1,1,2,112,4,At Risk
14474,46,1,32.3,3,1,1,311,5,Other
14475,72,3,252.85,2,3,3,233,8,Other
14476,257,1,55.75,1,1,1,111,3,At Risk
14477,51,1,179.0,2,1,3,213,6,At Risk
14479,254,1,48.4,1,1,1,111,3,At Risk
14481,165,2,54.800000000000004,1,2,1,121,4,At Risk
14482,18,4,253.60999999999999,4,3,3,433,10,Champions
14484,50,1,78.2,3,1,2,312,6,Other
14485,39,1,39.71,3,1,1,311,5,Other
14487,27,4,223.14999999999998,3,3,3,333,9,Potential
14488,68,1,188.48,2,1,3,213,6,At Risk
14489,207,1,52.5,1,1,1,111,3,At Risk
14491,175,1,50.15,1,1,1,111,3,At Risk
14493,7,4,465.48,4,3,4,434,11,Champions
14494,26,1,30.0,3,1,1,311,5,Other
14495,121,1,19.799999999999997,2,1,1,211,4,At Risk
14496,312,1,50.97,1,1,1,111,3,At Risk
14497,309,1,105.96000000000001,1,1,2,112,4,At Risk
14498,43,4,420.17,3,3,4,334,10,Champions
14499,26,3,165.95,3,3,3,333,9,Potential
14501,184,2,93.18,1,2,2,122,5,At Risk
14502,20,9,444.18,3,4,4,344,11,Champions
14503,3,6,786.11,4,4,4,444,12,Champions
14504,47,4,121.83,3,3,2,332,8,Other
14505,17,7,1039.51,4,4,4,444,12,Champions
14506,17,4,353.58,4,3,4,434,11,Champions
14507,40,5,333.16,3,4,4,344,11,Champions
14508,22,2,83.96,3,2,2,322,7,Other
14511,11,5,315.64,4,4,3,443,11,Champions
14512,188,2,75.35,1,2,2,122,5,At Risk
14513,207,2,53.65,1,2,1,121,4,At Risk
14514,61,3,125.08000000000001,2,3,2,232,7,Other
14515,18,5,365.98,4,4,4,444,12,Champions
14517,33,2,75.95,3,2,2,322,7,Other
14518,64,1,64.09,2,1,2,212,5,At Risk
14520,2,1,62.400000000000006,4,1,2,412,7,Other
14522,92,2,189.42000000000002,2,2,3,223,7,At Risk
14523,108,1,22.4,2,1,1,211,4,At Risk
14524,32,8,271.56,3,4,3,343,10,Champions
14525,20,7,685.39,3,4,4,344,11,Champions
14527,3,47,1529.84,4,4,4,444,12,Champions
14528,37,1,150.24,3,1,3,313,7,Potential
14529,60,3,122.14999999999999,2,3,2,232,7,Other
14530,26,6,742.58,3,4,4,344,11,Champions
14532,236,3,88.5,1,3,2,132,6,Other
14533,25,6,415.26,3,4,4,344,11,Champions
14534,3,18,1082.5,4,4,4,444,12,Champions
14535,60,3,711.72,2,3,4,234,9,Other
14536,260,1,59.5,1,1,2,112,4,At Risk
14537,58,1,100.68,2,1,2,212,5,At Risk
14538,65,1,32.7,2,1,1,211,4,At Risk
14539,16,2,114.0,4,2,2,422,8,Other
14540,10,3,200.32,4,3,3,433,10,Champions
14541,169,7,299.64,1,4,3,143,8,Other
14543,30,9,546.4300000000001,3,4,4,344,11,Champions
14544,24,1,210.05,3,1,3,313,7,Potential
14546,5,5,503.7,4,4,4,444,12,Champions
14547,4,8,1008.01,4,4,4,444,12,Champions
14548,318,1,326.4,1,1,3,113,5,At Risk
14549,311,1,40.08,1,1,1,111,3,At Risk
14550,11,2,103.81,4,2,2,422,8,Other
14551,204,1,27.64,1,1,1,111,3,At Risk
14552,152,1,31.12,1,1,1,111,3,At Risk
14553,19,5,166.84,3,4,3,343,10,Champions
14554,10,4,709.08,4,3,4,434,11,Champions
14555,302,1,32.45,1,1,1,111,3,At Risk
14557,85,1,260.46000000000004,2,1,3,213,6,At Risk
14560,7,8,306.06,4,4,3,443,11,Champions
14561,76,3,140.60999999999999,2,3,3,233,8,Other
14562,4,17,1040.98,4,4,4,444,12,Champions
14565,96,3,450.75,2,3,4,234,9,Other
14567,57,2,176.4,2,2,3,223,7,At Risk
14569,1,1,4.15,4,1,1,411,6,Other
14570,281,2,49.6,1,2,1,121,4,At Risk
14572,40,6,451.38,3,4,4,344,11,Champions
14573,180,6,140.95000000000002,1,4,3,143,8,Other
14577,13,3,88.27,4,3,2,432,9,Loyal
14578,3,1,59.03,4,1,1,411,6,Other
14581,17,1,57.95,4,1,1,411,6,Other
14582,41,1,21.459999999999997,3,1,1,311,5,Other
14583,6,5,173.88,4,4,3,443,11,Champions
14584,169,4,113.52,1,3,2,132,6,Other
14585,50,1,38.51,3,1,1,311,5,Other
14586,277,1,34.44,1,1,1,111,3,At Risk
14587,19,9,204.12,3,4,3,343,10,Champions
14591,15,4,190.35,4,3,3,433,10,Champions
14592,35,3,82.98,3,3,2,332,8,Other
14593,22,3,223.35999999999999,3,3,3,333,9,Potential
14594,7,1,28.98,4,1,1,411,6,Other
14595,24,5,297.47,3,4,3,343,10,Champions
14597,11,2,138.92,4,2,3,423,9,Potential
14598,44,1,51.03,3,1,1,311,5,Other
14600,306,1,123.75,1,1,2,112,4,At Risk
14601,11,1,35.400000000000006,4,1,1,411,6,Other
14603,275,1,509.99999999999994,1,1,4,114,6,At Risk
14606,1,82,2190.1,4,4,4,444,12,Champions
14607,19,8,3195.06,3,4,4,344,11,Champions
14608,4,3,580.6,4,3,4,434,11,Champions
14616,243,1,158.4,1,1,3,113,5,At Risk
14618,9,2,60.0,4,2,2,422,8,Other
14619,246,1,51.900000000000006,1,1,1,111,3,At Risk
14620,206,2,76.46000000000001,1,2,2,122,5,At Risk
14621,1,4,365.84000000000003,4,3,4,434,11,Champions
14622,185,1,64.7,1,1,2,112,4,At Risk
14623,32,5,176.87,3,4,3,343,10,Champions
14624,57,1,15.600000000000001,2,1,1,211,4,At Risk
14625,196,1,66.8,1,1,2,112,4,At Risk
14626,24,4,491.6,3,3,4,334,10,Champions
14628,91,2,153.03,2,2,3,223,7,At Risk
14629,4,2,131.26,4,2,2,422,8,Other
14631,51,3,325.84000000000003,2,3,3,233,8,Other
14632,263,1,15.9,1,1,1,111,3,At Risk
14633,266,1,82.45,1,1,2,112,4,At Risk
14636,36,2,127.80000000000001,3,2,2,322,7,Other
14638,51,1,113.99000000000001,2,1,2,212,5,At Risk
14639,52,4,399.51,2,3,4,234,9,Other
14640,24,6,497.74,3,4,4,344,11,Champions
14641,22,1,59.75999999999999,3,1,2,312,6,Other
14643,170,1,29.72,1,1,1,111,3,At Risk
14644,68,2,146.3,2,2,3,223,7,At Risk
14645,157,2,127.19,1,2,2,122,5,At Risk
14647,201,1,120.35000000000001,1,1,2,112,4,At Risk
14649,5,4,265.57,4,3,3,433,10,Champions
14651,67,2,136.02,2,2,3,223,7,At Risk
14652,77,1,13.79,2,1,1,211,4,At Risk
14653,1,5,344.52,4,4,4,444,12,Champions
14655,8,4,162.2,4,3,3,433,10,Champions
14656,169,2,65.89,1,2,2,122,5,At Risk
14657,18,4,162.22,4,3,3,433,10,Champions
14658,5,2,39.089999999999996,4,2,1,421,7,Other
14659,9,8,402.61,4,4,4,444,12,Champions
14660,87,2,31.47,2,2,1,221,5,At Risk
14662,29,4,116.83,3,3,2,332,8,Other
14664,20,2,106.72,3,2,2,322,7,Other
14665,61,4,404.42,2,3,4,234,9,Other
14666,24,1,34.3,3,1,1,311,5,Other
14667,11,19,1680.73,4,4,4,444,12,Champions
14669,242,3,306.59,1,3,3,133,7,Other
14670,280,2,138.18,1,2,3,123,6,At Risk
14672,235,2,179.5,1,2,3,123,6,At Risk
14673,3,4,167.25,4,3,3,433,10,Champions
14675,16,1,108.7,4,1,2,412,7,Other
14676,31,6,765.96,3,4,4,344,11,Champions
14680,72,12,3334.15,2,4,4,244,10,Champions
14681,212,1,340.0,1,1,4,114,6,At Risk
14682,201,1,20.8,1,1,1,111,3,At Risk
14684,26,4,293.5,3,3,3,333,9,Potential
14687,107,1,49.8,2,1,1,211,4,At Risk
14688,8,16,836.05,4,4,4,444,12,Champions
14689,209,1,17.7,1,1,1,111,3,At Risk
14690,44,2,99.68,3,2,2,322,7,Other
14691,31,4,469.09,3,3,4,334,10,Champions
14692,137,4,97.85,1,3,2,132,6,Other
14693,264,1,134.1,1,1,2,112,4,At Risk
14696,4,6,411.4,4,4,4,444,12,Champions
14697,218,2,29.09,1,2,1,121,4,At Risk
14698,2,5,252.57,4,4,3,443,11,Champions
14699,214,1,39.45,1,1,1,111,3,At Risk
14700,32,3,581.33,3,3,4,334,10,Champions
14701,11,8,630.52,4,4,4,444,12,Champions
14702,1,16,716.25,4,4,4,444,12,Champions
14703,15,1,68.53,4,1,2,412,7,Other
14704,20,7,323.32,3,4,3,343,10,Champions
14708,3,1,186.0,4,1,3,413,8,Potential
14709,15,11,906.35,4,4,4,444,12,Champions
14710,14,4,91.86,4,3,2,432,9,Loyal
14711,10,10,615.3199999999999,4,4,4,444,12,Champions
14712,29,3,393.9,3,3,4,334,10,Champions
14713,9,9,333.73,4,4,4,444,12,Champions
14714,24,1,11.6,3,1,1,311,5,Other
14715,25,4,192.68,3,3,3,333,9,Potential
14716,43,2,122.19,3,2,2,322,7,Other
14719,2,5,261.29,4,4,3,443,11,Champions
14720,6,2,83.1,4,2,2,422,8,Other
14722,147,1,29.15,1,1,1,111,3,At Risk
14723,10,3,156.56,4,3,3,433,10,Champions
14725,25,1,216.8,3,1,3,313,7,Potential
14727,274,1,135.2,1,1,2,112,4,At Risk
14730,1,8,431.36,4,4,4,444,12,Champions
14731,47,3,117.43,3,3,2,332,8,Other
14732,8,7,621.5,4,4,4,444,12,Champions
14733,16,9,1464.32,4,4,4,444,12,Champions
14735,4,16,818.99,4,4,4,444,12,Champions
14737,4,2,340.25,4,2,4,424,10,Champions
14738,43,2,14.86,3,2,1,321,6,Other
14739,20,4,579.6,3,3,4,334,10,Champions
14740,197,3,329.7,1,3,4,134,8,Other
14741,12,4,197.86,4,3,3,433,10,Champions
14744,16,4,107.94999999999999,4,3,2,432,9,Loyal
14745,113,4,324.87,2,3,3,233,8,Other
14747,249,1,55.599999999999994,1,1,1,111,3,At Risk
14748,29,3,149.95,3,3,3,333,9,Potential
14752,44,1,260.64,3,1,3,313,7,Potential
14753,87,1,100.3,2,1,2,212,5,At Risk
14754,45,2,159.28,3,2,3,323,8,Potential
14755,10,11,912.87,4,4,4,444,12,Champions
14756,15,1,100.78,4,1,2,412,7,Other
14757,75,1,93.92,2,1,2,212,5,At Risk
14758,145,4,407.0,1,3,4,134,8,Other
14759,5,3,524.0,4,3,4,434,11,Champions
14760,297,1,43.599999999999994,1,1,1,111,3,At Risk
14761,335,1,10.2,1,1,1,111,3,At Risk
14762,264,1,27.96,1,1,1,111,3,At Risk
14765,29,2,52.82,3,2,1,321,6,Other
14766,8,5,445.72,4,4,4,444,12,Champions
14768,17,2,89.10000000000001,4,2,2,422,8,Other
14769,3,7,2139.07,4,4,4,444,12,Champions
14770,232,2,195.66,1,2,3,123,6,At Risk
14772,112,1,47.25,2,1,1,211,4,At Risk
14775,58,2,196.62,2,2,3,223,7,At Risk
14776,51,9,565.3199999999999,2,4,4,244,10,Champions
14778,127,2,226.06,2,2,3,223,7,At Risk
14779,324,1,67.65,1,1,2,112,4,At Risk
14780,55,2,123.22,2,2,2,222,6,At Risk
14782,320,1,25.200000000000003,1,1,1,111,3,At Risk
14784,26,1,30.0,3,1,1,311,5,Other
14788,7,2,94.60000000000001,4,2,2,422,8,Other
14790,29,2,30.659999999999997,3,2,1,321,6,Other
14793,21,1,23.2,3,1,1,311,5,Other
14794,3,5,204.06,4,4,3,443,11,Champions
14795,166,1,23.85,1,1,1,111,3,At Risk
14796,1,15,1427.18,4,4,4,444,12,Champions
14798,53,2,46.72,2,2,1,221,5,At Risk
14799,51,1,5.8,2,1,1,211,4,At Risk
14800,48,8,459.7,3,4,4,344,11,Champions
14801,61,1,41.65,2,1,1,211,4,At Risk
14803,162,3,221.25,1,3,3,133,7,Other
14804,9,1,73.1,4,1,2,412,7,Other
14805,15,4,169.6,4,3,3,433,10,Champions
14806,75,1,70.14,2,1,2,212,5,At Risk
14808,40,7,336.48,3,4,4,344,11,Champions
14810,41,10,416.13,3,4,4,344,11,Champions
14815,37,2,86.52000000000001,3,2,2,322,7,Other
14817,200,2,237.04,1,2,3,123,6,At Risk
14818,74,3,224.53,2,3,3,233,8,Other
14819,64,1,83.85,2,1,2,212,5,At Risk
14820,21,2,60.45,3,2,2,322,7,Other
14823,180,3,78.43,1,3,2,132,6,Other
14824,10,2,122.46000000000001,4,2,2,422,8,Other
14825,23,7,235.45,3,4,3,343,10,Champions
14828,197,1,275.40000000000003,1,1,3,113,5,At Risk
14829,29,2,62.96,3,2,2,322,7,Other
14830,53,1,18.37,2,1,1,211,4,At Risk
14834,18,5,300.1,4,4,3,443,11,Champions
14837,90,4,353.9,2,3,4,234,9,Other
14841,53,5,472.75,2,4,4,244,10,Champions
14842,44,2,474.08000000000004,3,2,4,324,9,Potential
14844,64,4,987.97,2,3,4,234,9,Other
14847,149,1,79.7,1,1,2,112,4,At Risk
14849,22,16,1175.3700000000001,3,4,4,344,11,Champions
14850,312,1,45.1,1,1,1,111,3,At Risk
14851,23,2,57.239999999999995,3,2,1,321,6,Other
14852,58,6,693.49,2,4,4,244,10,Champions
14853,24,2,191.7,3,2,3,323,8,Potential
14854,78,6,430.5,2,4,4,244,10,Champions
14855,119,2,113.6,2,2,2,222,6,At Risk
14856,36,2,244.77,3,2,3,323,8,Potential
14857,60,2,234.35,2,2,3,223,7,At Risk
14859,13,3,217.22,4,3,3,433,10,Champions
14860,19,1,40.56,3,1,1,311,5,Other
14862,26,2,151.9,3,2,3,323,8,Potential
14863,29,1,86.88,3,1,2,312,6,Other
14866,39,5,4053.98,3,4,4,344,11,Champions
14867,186,3,202.98,1,3,3,133,7,Other
14868,3,7,793.0600000000001,4,4,4,444,12,Champions
14869,9,2,70.22,4,2,2,422,8,Other
14870,262,1,87.6,1,1,2,112,4,At Risk
14871,3,3,82.67,4,3,2,432,9,Loyal
14873,210,1,114.5,1,1,2,112,4,At Risk
14875,108,2,126.75,2,2,2,222,6,At Risk
14878,36,6,184.96,3,4,3,343,10,Champions
14880,77,3,146.13,2,3,3,233,8,Other
14881,20,1,67.92,3,1,2,312,6,Other
14882,27,2,207.9,3,2,3,323,8,Potential
14883,40,3,101.83,3,3,2,332,8,Other
14885,132,1,325.2,2,1,3,213,6,At Risk
14886,253,1,68.1,1,1,2,112,4,At Risk
14888,207,1,67.8,1,1,2,112,4,At Risk
14889,336,1,42.3,1,1,1,111,3,At Risk
14890,254,1,15.0,1,1,1,111,3,At Risk
14891,148,2,83.34,1,2,2,122,5,At Risk
14893,12,1,110.64,4,1,2,412,7,Other
14894,85,1,152.76,2,1,3,213,6,At Risk
14895,8,13,2194.1,4,4,4,444,12,Champions
14896,205,1,13.5,1,1,1,111,3,At Risk
14897,8,3,214.64,4,3,3,433,10,Champions
14898,23,5,324.4,3,4,3,343,10,Champions
14901,11,5,116.68,4,4,2,442,10,Champions
14902,26,1,117.9,3,1,2,312,6,Other
14903,21,5,465.24,3,4,4,344,11,Champions
14904,2,2,147.94,4,2,3,423,9,Potential
14905,158,2,214.0,1,2,3,123,6,At Risk
14907,3,4,425.5,4,3,4,434,11,Champions
14908,74,1,45.0,2,1,1,211,4,At Risk
14910,3,3,143.53,4,3,3,433,10,Champions
14913,36,3,188.78,3,3,3,333,9,Potential
14915,91,2,177.98000000000002,2,2,3,223,7,At Risk
14916,71,4,229.03,2,3,3,233,8,Other
14918,116,2,478.91,2,2,4,224,8,At Risk
14920,213,2,237.29,1,2,3,123,6,At Risk
14921,30,2,221.95000000000002,3,2,3,323,8,Potential
14923,51,1,167.94,2,1,3,213,6,At Risk
14924,246,1,15.8,1,1,1,111,3,At Risk
14929,32,1,74.6,3,1,2,312,6,Other
14944,30,8,916.69,3,4,4,344,11,Champions
14947,131,1,30.0,2,1,1,211,4,At Risk
14948,23,5,260.47,3,4,3,343,10,Champions
14950,19,1,64.0,3,1,2,312,6,Other
14951,79,1,15.600000000000001,2,1,1,211,4,At Risk
14952,60,9,965.22,2,4,4,244,10,Champions
14953,25,1,45.71,3,1,1,311,5,Other
14954,12,1,101.57,4,1,2,412,7,Other
14957,253,1,3.9,1,1,1,111,3,At Risk
14958,147,3,40.7,1,3,1,131,5,Other
14959,64,4,131.94,2,3,2,232,7,Other
14960,8,1,40.01,4,1,1,411,6,Other
14961,11,7,1234.3700000000001,4,4,4,444,12,Champions
14962,271,1,70.2,1,1,2,112,4,At Risk
14963,10,5,248.27,4,4,3,443,11,Champions
14964,247,1,29.55,1,1,1,111,3,At Risk
14965,96,2,211.85999999999999,2,2,3,223,7,At Risk
14966,15,1,59.83,4,1,2,412,7,Other
14967,50,1,109.80000000000001,3,1,2,312,6,Other
14968,30,1,13.850000000000001,3,1,1,311,5,Other
14970,68,2,182.3,2,2,3,223,7,At Risk
14971,35,2,215.34,3,2,3,323,8,Potential
14972,128,1,14.01,2,1,1,211,4,At Risk
14973,107,2,97.32,2,2,2,222,6,At Risk
14974,37,1,19.53,3,1,1,311,5,Other
14975,57,1,85.32,2,1,2,212,5,At Risk
14976,57,5,205.77,2,4,3,243,9,Other
14978,72,5,371.51,2,4,4,244,10,Champions
14981,246,1,50.46,1,1,1,111,3,At Risk
14984,19,2,80.68,3,2,2,322,7,Other
14985,198,1,15.9,1,1,1,111,3,At Risk
14987,16,1,81.6,4,1,2,412,7,Other
14988,212,1,103.08,1,1,2,112,4,At Risk
14995,39,2,28.13,3,2,1,321,6,Other
14997,46,3,134.16,3,3,2,332,8,Other
14998,170,2,111.47,1,2,2,122,5,At Risk
15000,48,1,77.32,3,1,2,312,6,Other
15002,116,3,238.22000000000003,2,3,3,233,8,Other
15004,147,1,147.54,1,1,3,113,5,At Risk
15005,16,26,1277.44,4,4,4,444,12,Champions
15006,51,1,108.99,2,1,2,212,5,At Risk
15007,159,1,4.16,1,1,1,111,3,At Risk
15009,12,3,207.11,4,3,3,433,10,Champions
15010,36,1,111.05,3,1,2,312,6,Other
15012,54,1,58.61,2,1,1,211,4,At Risk
15014,43,2,94.17999999999999,3,2,2,322,7,Other
15016,173,1,54.760000000000005,1,1,1,111,3,At Risk
15017,34,1,4.2,3,1,1,311,5,Other
15018,39,2,88.54,3,2,2,322,7,Other
15019,267,1,52.300000000000004,1,1,1,111,3,At Risk
15021,9,8,456.96,4,4,4,444,12,Champions
15022,12,3,133.95,4,3,2,432,9,Loyal
15023,3,10,1246.71,4,4,4,444,12,Champions
15024,10,7,267.59,4,4,3,443,11,Champions
15025,33,1,75.4,3,1,2,312,6,Other
15026,80,3,81.54,2,3,2,232,7,Other
15027,31,4,343.5,3,3,4,334,10,Champions
15028,8,2,62.35,4,2,2,422,8,Other
15030,72,1,95.4,2,1,2,212,5,At Risk
15031,4,4,95.89,4,3,2,432,9,Loyal
15032,256,1,359.5,1,1,4,114,6,At Risk
15033,5,10,557.19,4,4,4,444,12,Champions
15034,16,7,738.76,4,4,4,444,12,Champions
15035,90,1,37.050000000000004,2,1,1,211,4,At Risk
15036,72,3,121.85,2,3,2,232,7,Other
15038,69,4,102.22,2,3,2,232,7,Other
15039,10,39,3428.73,4,4,4,444,12,Champions
15041,170,1,31.139999999999997,1,1,1,111,3,At Risk
15043,31,1,179.0,3,1,3,313,7,Potential
15044,19,13,1136.71,3,4,4,344,11,Champions
15045,152,1,98.88,1,1,2,112,4,At Risk
15046,9,13,983.72,4,4,4,444,12,Champions
15047,270,1,100.4,1,1,2,112,4,At Risk
15048,65,3,66.76,2,3,2,232,7,Other
15050,25,2,371.95,3,2,4,324,9,Potential
15051,23,3,394.34,3,3,4,334,10,Champions
15052,319,1,22.4,1,1,1,111,3,At Risk
15053,5,3,143.05,4,3,3,433,10,Champions
15054,12,2,71.0,4,2,2,422,8,Other
15057,316,1,211.5,1,1,3,113,5,At Risk
15058,25,11,286.44,3,4,3,343,10,Champions
15059,41,8,319.62,3,4,3,343,10,Champions
15060,8,3,87.16,4,3,2,432,9,Loyal
15061,4,30,5441.04,4,4,4,444,12,Champions
15062,71,3,268.72,2,3,3,233,8,Other
15063,213,1,45.4,1,1,1,111,3,At Risk
15065,38,4,529.05,3,3,4,334,10,Champions
15066,53,1,252.8,2,1,3,213,6,At Risk
15067,78,2,357.74,2,2,4,224,8,At Risk
15068,46,2,116.53999999999999,3,2,2,322,7,Other
15069,179,1,109.80000000000001,1,1,2,112,4,At Risk
15071,94,2,205.0,2,2,3,223,7,At Risk
15073,10,3,201.55,4,3,3,433,10,Champions
15074,105,1,144.92000000000002,2,1,3,213,6,At Risk
15075,78,1,261.86,2,1,3,213,6,At Risk
15076,173,1,63.300000000000004,1,1,2,112,4,At Risk
15078,7,24,1867.42,4,4,4,444,12,Champions
15079,213,2,184.11,1,2,3,123,6,At Risk
15081,22,3,89.95,3,3,2,332,8,Other
15083,257,1,14.850000000000001,1,1,1,111,3,At Risk
15087,282,1,43.8,1,1,1,111,3,At Risk
15088,21,2,281.52,3,2,3,323,8,Potential
15089,10,6,589.5,4,4,4,444,12,Champions
15090,308,1,45.4,1,1,1,111,3,At Risk
15091,68,1,77.91,2,1,2,212,5,At Risk
15092,215,2,46.8,1,2,1,121,4,At Risk
15093,18,5,715.84,4,4,4,444,12,Champions
15095,104,3,205.5,2,3,3,233,8,Other
15096,43,1,6.64,3,1,1,311,5,Other
15097,4,1,56.8,4,1,1,411,6,Other
15099,84,1,67.48,2,1,2,212,5,At Risk
15101,9,1,17.85,4,1,1,411,6,Other
15103,31,2,78.53999999999999,3,2,2,322,7,Other
15104,197,2,198.92000000000002,1,2,3,123,6,At Risk
15105,18,6,358.22,4,4,4,444,12,Champions
15106,18,5,321.42,4,4,3,443,11,Champions
15107,330,2,40.45,1,2,1,121,4,At Risk
15109,246,1,103.35000000000001,1,1,2,112,4,At Risk
15110,24,4,243.05,3,3,3,333,9,Potential
15111,29,2,272.75,3,2,3,323,8,Potential
15113,10,2,586.1,4,2,4,424,10,Champions
15114,30,9,529.86,3,4,4,344,11,Champions
15115,18,1,76.8,4,1,2,412,7,Other
15116,18,4,210.76,4,3,3,433,10,Champions
15117,15,5,376.91,4,4,4,444,12,Champions
15118,134,1,244.8,2,1,3,213,6,At Risk
15119,246,1,16.5,1,1,1,111,3,At Risk
15120,134,1,77.3,2,1,2,212,5,At Risk
15121,289,1,74.55,1,1,2,112,4,At Risk
15122,114,3,355.86,2,3,4,234,9,Other
15123,7,2,332.39,4,2,4,424,10,Champions
15124,23,2,74.32,3,2,2,322,7,Other
15125,25,11,2054.34,3,4,4,344,11,Champions
15127,66,1,227.51999999999998,2,1,3,213,6,At Risk
15128,60,4,290.82,2,3,3,233,8,Other
15129,50,8,615.7,3,4,4,344,11,Champions
15130,170,1,73.2,1,1,2,112,4,At Risk
15132,106,3,159.56,2,3,3,233,8,Other
15133,128,3,254.12,2,3,3,233,8,Other
15134,15,8,410.18,4,4,4,444,12,Champions
15135,239,1,30.0,1,1,1,111,3,At Risk
15136,3,3,479.43,4,3,4,434,11,Champions
15139,337,1,27.900000000000002,1,1,1,111,3,At Risk
15140,52,6,525.24,2,4,4,244,10,Champions
15142,46,1,107.5,3,1,2,312,6,Other
15143,226,1,28.200000000000003,1,1,1,111,3,At Risk
15144,8,16,1276.1,4,4,4,444,12,Champions
15145,4,4,238.46,4,3,3,433,10,Champions
15146,165,2,364.42,1,2,4,124,7,At Risk
15147,240,1,92.7,1,1,2,112,4,At Risk
15148,11,1,54.51,4,1,1,411,6,Other
15149,134,1,146.55,2,1,3,213,6,At Risk
15150,17,9,961.24,4,4,4,444,12,Champions
15152,10,13,817.64,4,4,4,444,12,Champions
15153,31,1,57.7,3,1,1,311,5,Other
15154,75,1,46.81,2,1,1,211,4,At Risk
15156,1,3,245.25,4,3,3,433,10,Champions
15157,4,2,320.22,4,2,3,423,9,Potential
15158,45,1,189.6,3,1,3,313,7,Potential
15159,4,24,3392.92,4,4,4,444,12,Champions
15163,18,2,66.22000000000001,4,2,2,422,8,Other
15164,69,3,175.29,2,3,3,233,8,Other
15167,321,1,12.65,1,1,1,111,3,At Risk
15168,26,1,32.4,3,1,1,311,5,Other
15172,9,5,251.54000000000002,4,4,3,443,11,Champions
15174,323,1,67.02,1,1,2,112,4,At Risk
15175,72,1,25.16,2,1,1,211,4,At Risk
15178,260,1,19.5,1,1,1,111,3,At Risk
15179,18,4,468.77,4,3,4,434,11,Champions
15181,66,3,337.79999999999995,2,3,4,234,9,Other
15182,154,2,100.44999999999999,1,2,2,122,5,At Risk
15184,29,2,117.41,3,2,2,322,7,Other
15185,70,1,56.4,2,1,1,211,4,At Risk
15186,14,2,88.86,4,2,2,422,8,Other
15187,2,11,1636.3799999999999,4,4,4,444,12,Champions
15189,1,27,3379.11,4,4,4,444,12,Champions
15192,120,2,138.72,2,2,3,223,7,At Risk
15193,61,1,19.799999999999997,2,1,1,211,4,At Risk
15194,3,12,1512.8700000000001,4,4,4,444,12,Champions
15195,3,1,3861.0,4,1,4,414,9,Potential
15197,11,2,157.05,4,2,3,423,9,Potential
15198,92,2,50.400000000000006,2,2,1,221,5,At Risk
15199,95,1,49.050000000000004,2,1,1,211,4,At Risk
15201,87,4,314.84000000000003,2,3,3,233,8,Other
15203,26,6,429.08,3,4,4,344,11,Champions
15205,85,2,137.44,2,2,3,223,7,At Risk
15206,100,1,61.199999999999996,2,1,2,212,5,At Risk
15208,1,4,202.85,4,3,3,433,10,Champions
15210,225,1,70.11,1,1,2,112,4,At Risk
15211,60,1,136.14000000000001,2,1,3,213,6,At Risk
15213,330,1,81.60000000000001,1,1,2,112,4,At Risk
15214,2,7,452.29,4,4,4,444,12,Champions
15215,47,2,103.75,3,2,2,322,7,Other
15218,11,8,982.87,4,4,4,444,12,Champions
15219,176,1,25.5,1,1,1,111,3,At Risk
15220,52,6,419.18,2,4,4,244,10,Champions
15223,226,2,189.2,1,2,3,123,6,At Risk
15225,234,1,65.10000000000001,1,1,2,112,4,At Risk
15226,311,1,15.299999999999999,1,1,1,111,3,At Risk
15227,37,4,162.77,3,3,3,333,9,Potential
15228,66,4,456.42,2,3,4,234,9,Other
15230,241,1,89.4,1,1,2,112,4,At Risk
15232,113,2,190.66,2,2,3,223,7,At Risk
15234,277,1,1.92,1,1,1,111,3,At Risk
15235,218,8,327.85,1,4,4,144,9,Other
15236,299,1,96.0,1,1,2,112,4,At Risk
15237,78,3,227.53,2,3,3,233,8,Other
15238,29,3,263.41,3,3,3,333,9,Potential
15239,10,2,53.0,4,2,1,421,7,Other
15240,45,5,229.81,3,4,3,343,10,Champions
15241,67,7,317.14,2,4,3,243,9,Other
15243,74,1,49.25,2,1,1,211,4,At Risk
15244,65,2,159.36,2,2,3,223,7,At Risk
15245,134,3,701.8199999999999,2,3,4,234,9,Other
15246,238,1,42.900000000000006,1,1,1,111,3,At Risk
15247,122,1,81.6,2,1,2,212,5,At Risk
15249,32,13,1327.16,3,4,4,344,11,Champions
15251,9,10,3027.21,4,4,4,444,12,Champions
15252,36,2,166.49,3,2,3,323,8,Potential
15253,16,3,248.25,4,3,3,433,10,Champions
15254,127,1,116.03,2,1,2,212,5,At Risk
15255,67,1,242.06,2,1,3,213,6,At Risk
15257,283,1,92.05,1,1,2,112,4,At Risk
15258,169,2,127.45,1,2,2,122,5,At Risk
15260,142,4,129.1,1,3,2,132,6,Other
15261,135,1,17.4,2,1,1,211,4,At Risk
15263,107,1,44.82,2,1,1,211,4,At Risk
15264,64,1,50.550000000000004,2,1,1,211,4,At Risk
15265,151,2,313.74,1,2,3,123,6,At Risk
15266,338,1,17.85,1,1,1,111,3,At Risk
